product_name,route,country,holder,pv_file_location,pv_email,pv_phone
Abdomin Neutral,Oral Use,Sweden,Orifarm Healthcare A/S,Denmark,Pharmacovigilance@orifarm.com,4563952700
Abe,Cutaneous Use,Poland,Grupa Inco S.A.,Poland,grupainco@sciencepharma.pl,48604446658
Abeced,Oral Use,Spain,Adamed Pharma S.A.,Poland,pv@adamed.com,48 22 732 77 07
Abecma,Intravenous Use,European Union,Bristol-Myers Squibb Pharma Eeig,Austria,BMS-EU-QPPV@bms.com, 44(0) 1748 828 878
Abecma,Intravenous Use,Iceland,Bristol-Myers Squibb Pharma Eeig,Austria,BMS-EU-QPPV@bms.com, 44(0) 1748 828 878
Abecma,Intravenous Use,Liechtenstein,Bristol-Myers Squibb Pharma Eeig,Austria,BMS-EU-QPPV@bms.com, 44(0) 1748 828 878
Abecma,Intravenous Use,Norway,Bristol-Myers Squibb Pharma Eeig,Austria,BMS-EU-QPPV@bms.com, 44(0) 1748 828 878
Abecol,Oral Use,Sweden,Evolan Pharma Ab,Czech Republic,pv@evolan.se,46 8 544 960 30
Abedel,Oral Use,Lithuania,Adamed Pharma S.A.,Poland,pv@adamed.com,48 22 732 77 07
Abelcet,Intravenous Use,France,Acino France Sas,Germany,pv@acino.swiss,49 1512 3055 208
Abelcet,Intravenous Use,Hungary,Teva Gyógyszergyár Zrt,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abelcet,Intravenous Use,Poland,Teva Pharmaceuticals Polska Sp. Z O.O.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abelcet,Intravenous Use,Portugal,Teva Pharma – Produtos Farmacêuticos Lda,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abelcet Complejo Lipídico,Intravenous Use,Spain,"Teva Pharma S.L.U.,",Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abelcet Lipid Complex,Intravenous Use,Czech Republic,"Teva Pharmaceuticals Cr, S.R.O.",Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abelcet Lipid Complex,Intravenous Use,Luxembourg,Teva Pharma Belgium N.V./S.A,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abelcet Lipid Complex,Intravenous Use,Slovakia,Teva Pharmaceuticals Slovakia S.R.O,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abelfiz,Oral Use,Greece,Pharmazac Sa,Greece,safety@vigi-care.eu,306946463306
Abella,Oral Use,Czech Republic,Ardez Pharma,Czech Republic,farmakovigilance@ardez.cz,00420602264736
Abemax,Oral Use,Spain,"Meiji Pharma Spain, S.A.",Spain,drug.safety@meiji.es,34918870980
Abemot,Oral,Croatia,Abela Pharm D.O.O.,Croatia,nuspojave@bonifarm.hr,385912097060
Abemot 1 Mg,Oral,Croatia,Abela Pharm D.O.O.,Croatia,nuspojave@bonifarm.hr,385912097060
Abendur,Oral Use,Ireland,Ascot Laboratories (Ireland) Limited,Croatia,lucija.bedenikovic@tigermedgrp.com,385 99 386 1910
Aberipra,Oral Use,Italy,Ecupharma S.R.L.,Italy,pharmacovigilance@direnzo.biz,390677209020
Abernil,Oral Use,Cyprus,Medochemie Ltd.,Cyprus,pharmacovigilance@medochemie.com,35725867600/+35799577638(24/7)
Abesart,Oral Use,Italy,Genetic Spa,Italy,phv@geneticspa.it,39089890424
Abesyl,Oral Use,Greece,Medochemie Hellas Sa,Cyprus,pharmacovigilance@medochemie.com,35725867600/+35799577638(24/7)
Abevmy,Intravenous Use,European Union,Biosimilar Collaborations Ireland Limited,Croatia,sanja.prpic@primevigilance.com,385912188002
Abevmy,Intravenous Use,Iceland,Biosimilar Collaborations Ireland Limited,Croatia,sanja.prpic@primevigilance.com,385912188002
Abevmy,Intravenous Use,Liechtenstein,Biosimilar Collaborations Ireland Limited,Croatia,sanja.prpic@primevigilance.com,385912188002
Abevmy,Intravenous Use,Norway,Biosimilar Collaborations Ireland Limited,Croatia,sanja.prpic@primevigilance.com,385912188002
Abfentiq,Oral Use,Spain,"Ferrer Internacional, S.A.",Spain,pharmacovigilance@ferrer.com,34936003700
Abführ Sn,Oral Use,Germany,Aenova Ip Gmbh,Germany,pvtemmler@ebeling-assoc.com,49-40-54 8007-0
Abführ Tee,Oral Use,Germany,Bad Heilbrunner Naturheilmittel Gmbh & Co. Kg,Germany,info@bad-heilbrunner.de,49804691990
Abführ-Kapseln Rizinol,Oral Use,Germany,Queisser Pharma Gmbh & Co.Kg,Germany,drugsafety@drugsafety.de,49 89 60087306
Abführpulver,Oral Use,Germany,Retterspitz Gmbh & Co. Kg,Germany,dr.schuster@retterspitz.de,49 176 20313927
Abführtee,Oral Use,Germany,Bombastus-Werke Ag,Germany,pharmacovigilance@bombastus-werke.de,49 35165803 0
Abführtee N,Oral Use,Germany,H & S Tee-Gesellschaft Mbh & Co. Kg,Germany,pharmakovigilanz@hst.eu,497543603211
Abführtee-Sennesblätter N,Oral Use,Germany,Uriach Germany Gmbh,Germany,safety@uriach.com,49(0)26039604710
Abiano,Oral Use,United Kingdom (Northern Ireland),Aspire Pharma Limited,Germany,medinfo@aspirepharma.co.uk, 44 (0) 1730 231148
Abibam®,Oral Use,Germany,Dr. Pfleger Arzneimittel Gmbh,Germany,pharmacovigilance@dr-pfleger.de,004995160430
Abicrem,Cutaneous Use,Spain,Galenicum Derma S.L.,Spain,pharmacovigilance@galenicum.com,34 603 796 658
Abidalo,Oral Use,Croatia,"Krka, D.D., Novo Mesto",Slovenia,Pharmacovigilance.HR@krka.biz,00385(0)16312101
Abidalo,Oral Use,Cyprus,Tad Pharma Gmbh,Slovenia,pvstaff@kipapharma.com,0035799913871
Abidalo,Oral Use,Germany,123 Acurae Pharma Gmbh,Slovenia,Drug-Safety@tad.de,0049(0)47216060
Abidalo,Oral Use,Malta,Tad Pharma Gmbh,Slovenia,pharmacovigilance@krka.biz,00386 (0) 51 635 877
Abidec Multivitamin,Oral Use,Ireland,Chefaro Ireland Designated Activity Company,Belgium,CSCIGlobalPatientSafety@perrigo.com,32 470202130
Abidec Multivitamin,Oral Use,United Kingdom (Northern Ireland),Omega Pharma Ltd,Belgium,CSCIGlobalPatientSafety@perrigo.com,32470202130
Abidol,Oral Use,Italy,Aurora Licensing S.R.L.,Italy,pharmacovigilance@direnzo.biz,390677209020
Abietinsäure,Cutaneous Use,Germany,Smartpractice Europe Gmbh,Germany,pv.smartpracticeeurope@ebeling-assoc.com,0049405480070
Abigerd,Oral Use,Denmark,Aurora Biofarma S.R.L,Italy,wannalamarca@clinpharma.it,00 39 3334570080
Abigerd,Oral Use,Italy,Aurora Biofarma S.R.L,Italy,wannalamarca@clinpharma.it,00 39 3334570080
Abik,Oral Use,Spain,"Kern Pharma, S.L.",Spain,farmacovigilancia@kernpharma.com,34 93 700 25 25
Abilify,Intramuscular Use,European Union,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilify,Intramuscular Use,Iceland,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilify,Intramuscular Use,Liechtenstein,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilify,Intramuscular Use,Norway,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilify,Oral Use,European Union,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilify,Oral Use,Iceland,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilify,Oral Use,Liechtenstein,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilify,Oral Use,Norway,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilify Maintena,Intramuscular Use,European Union,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilify Maintena,Intramuscular Use,Iceland,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilify Maintena,Intramuscular Use,Liechtenstein,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilify Maintena,Intramuscular Use,Norway,Otsuka Pharmaceutical Netherlands B.V.,Germany,vigilance@otsuka-europe.com,31 (0) 20 85 46555
Abilium,Oral Use,Poland,Pharma2pharma Sp. Z O.O.,Poland,pharma2pharma@sciencepharma.pl,48 22 841 16 64
Abilium,Oral Use,Spain,Pharma2pharma Sp. Z O.O.,Poland,pharma2pharma@sciencepharma.pl,48 22 841 16 64
Abimono,Cutaneous Use,Italy,Farmitalia S.R.L.,Italy,maria.mammi@asgenia.it,39 340 8803382
Abimono,Vaginal Use,Italy,Farmitalia S.R.L.,Italy,maria.mammi@asgenia.it,39 340 8803382
Abimox,Ocular Use,Spain,Tiedra Farmaceutica Sl,Spain,farmacovigilancia@tiedra.net,0034 628 805 511
Abinone,Oral Use,Greece,Innovis Pharma,Greece,pharmacovigilance@innovispharma.gr,30 216 200 5600
Abioclav,Oral Use,Italy,S.F. Group Srl,Italy,pharmacovigilance@direnzo.biz,0677209020
Abiostil,Nasal Use,Italy,Laboratorio Chimico Deca Dr. Capuani S.R.L.,Italy,farmacovigilanza@labdeca.it,3902201080
Abiox,Oral Use,Spain,Tiedra Farmaceutica Sl,Spain,farmacovigilancia@tiedra.net,0034  628 805 511
Abipol,Oral Use,Spain,Abartis Pharma S.L.,Poland,abartis@sciencepharma.pl,48 22 841 16 64
Abiprost,Ocular Use,Spain,Tiedra Farmaceutica Sl,Spain,farmacovigilancia@tiedra.net,0034 628 805 511
Abiprostem,Oral Use,Greece,Demo Abee,Greece,pv@demo.gr,00302108161802
Abiral,Oral Use,Austria,Genericon Pharma Gesellschaft M.B.H.,Austria,drug.safety@genericon.at,43 316 9003
Abiral,Oral Use,Poland,+pharma Arzneimittel Gmbh,Austria,drug.safety@genericon.at,43 316 9003
Abiranio,Oral Use,Germany,Axunio Pharma Gmbh,Germany,medinfo@axunio.eu,49 40 38 02 32 14
Abirasolon-Mcrpc Kombipackung,Oral Use,Germany,Aristo Pharma Gmbh (Art 57),Germany,drug-safety@aristo-pharma.de,004930710944200
Abirasolon-Mhspc Kombipackung,Oral Use,Germany,Aristo Pharma Gmbh (Art 57),Germany,drug-safety@aristo-pharma.de,004930710944200
Abiratel,Oral Use,Germany,Tad Pharma Gmbh,Slovenia,Drug-Safety@tad.de,0049(0)47216060
Abirateron,Oral Use,Iceland,Williams & Halls Ehf,Iceland,phv@dayzero.is,3546594144
"Abirateron ""olpha""",Oral Use,Denmark,Olpha As,Latvia,adr@olpha.eu,37167013724
"Abirateron ""sandoz""",Oral Use,Denmark,1a Farma A/S,Germany,eu-qppv.office@sandoz.com,49 15118939555
Abirateron +pharma,Oral Use,Austria,+pharma Arzneimittel Gmbh,Austria,drug.safety@genericon.at,43 316 9003
Abirateron 123-Acurae Pharma,Oral Use,Germany,123 Acurae Pharma Gmbh,Slovenia,Drug-Safety@tad.de,0049(0)47216060
Abirateron 1a Pharma,Oral Use,Austria,1a Pharma Gmbh,Germany,eu-qppv.office@sandoz.com,49 15118939555
Abirateron 1a Pharma,Oral Use,Netherlands,1 A Pharma Gmbh,Germany,eu-qppv.office@sandoz.com,49 15118939555
Abirateron Abdi,Oral Use,Germany,Abdi Farma Gmbh,Germany,abdifarma@abdiibrahim.com.tr,351 21 000 16 48
Abirateron Abdi,Oral Use,Netherlands,Abdi Farma Gmbh,Germany,abdifarma@abdiibrahim.com.tr,351 21 000 16 48
Abirateron Acino,Oral Use,Germany,Acino Ag,Germany,pv@acino.swiss,49 1512 3055 208
Abirateron Al,Oral Use,Germany,Aliud Pharma Gmbh,Germany,dso@stada.de,49 6101 603 214
Abirateron Alpha-Medical,Oral Use,Croatia,Alpha-Medical D.O.O.,Croatia,drugsafety@c-nova.com,0038512334225
Abirateron Amarox,Oral Use,Germany,Amarox Pharma Gmbh,Netherlands,safety@amaroxpharma.com,49(0)894518748-28
Abirateron Aristo,Oral Use,Austria,Aristo Pharma Gmbh (Art 57),Germany,drug-safety@aristo-pharma.de,004930710944200
Abirateron Aristo,Oral Use,Germany,Aristo Pharma Gmbh (Art 57),Germany,drug-safety@aristo-pharma.de,004930710944200
Abirateron Ashcure,Oral Use,Netherlands,Ashcure Pharma B.V.,Netherlands,qppv@ashcurepharma.com,31 (0)6290 75858
Abirateron Ashcure,Oral Use,Netherlands,Ashcure Pharma B.V.,Netherlands,qppv@ashcurepharma.com,31 (0)6290 75858
Abirateron Avansor,Oral Use,Finland,Avansor Pharma Oy,Netherlands,drug.safety@synthon.com,31243727700
Abirateron Axiromed,Oral Use,Germany,Medical Valley Invest Ab,Spain,safety@medicalvalley.se,34619275590
Abirateron Beta,Oral Use,Germany,Betapharm Arzneimittel Gmbh,Germany,pharmacovigilance@betapharm.de,49 172 3643749
Abirateron Betapharm,Oral Use,Netherlands,Betapharm Arzneimittel Gmbh,Germany,pharmacovigilance@betapharm.de,49 172 3643749
Abirateron Bluepharma,Oral Use,Austria,Bluepharma Indústria Farmacêutica S.A.,Portugal,farmacovigilancia@blueclinical.pt,351 224 008 005
Abirateron Cf,Oral Use,Netherlands,Centrafarm B.V.,Germany,dso@stada.de,49 6101 603 214
Abirateron Cipla,Oral Use,Germany,Cipla Europe Nv,Spain,qppv@cipla.com,34 655 498 683
Abirateron Devatis,Oral Use,Austria,Devatis Gmbh,Portugal,pharmacovigilance.portugal@pharmalex.com,351 21 464 32 20
Abirateron Devatis,Oral Use,Finland,Devatis Gmbh,Portugal,pharmacovigilance.portugal@pharmalex.com,351 21 464 32 20
Abirateron Devatis,Oral Use,Germany,Devatis Gmbh,Portugal,pharmacovigilance.portugal@pharmalex.com,351214643225
Abirateron Devatis,Oral Use,Croatia,Devatis Gmbh,Portugal,pharmacovigilance.portugal@pharmalex.com,351 21 464 32 20
Abirateron Devatis,Oral Use,Denmark,Devatis Gmbh,Portugal,pharmacovigilance.portugal@pharmalex.com,351 21 464 32 20
Abirateron Devatis,Oral Use,Netherlands,Devatis Gmbh,Portugal,pharmacovigilance.portugal@pharmalex.com,351 214643225
Abirateron Devatis,Oral Use,Norway,Devatis Gmbh,Portugal,pharmacovigilance.portugal@pharmalex.com,351 21 464 32 20
Abirateron Devatis,Oral Use,Sweden,Devatis Gmbh,Portugal,pharmacovigilance.portugal@pharmalex.com,351 21 464 32 20
Abirateron Eg,Oral Use,Belgium,Eurogenerics N.V./S.A.,Germany,dso@stada.de,49 6101 603 214
Abirateron Eg,Oral Use,Luxembourg,Eurogenerics N.V./S.A.,Germany,dso@stada.de,49 6101 603 214
Abirateron G.L.,Oral Use,Austria,G.L. Pharma Gmbh,Austria,pv@gl-pharma.at,436641067213
Abirateron G.L.,Oral Use,Netherlands,G.L. Pharma Gmbh,Austria,pv@gl-pharma.at,436641067213
Abirateron Galenika,Oral Use,Croatia,Galenika International Kft.,Hungary,pharmacovigilance@radaydrug.com,36303495954
Abirateron Galenika,Oral Use,Slovenia,Galenika International Kft.,Hungary,pharmacovigilance@radaydrug.com,36303495954
Abirateron Glenmark,Oral Use,Germany,Glenmark Arzneimittel Gmbh,Germany,GlobalPV@glenmarkpharma.com,49 8142 443920
Abirateron Glenmark,Oral Use,Netherlands,Glenmark Arzneimittel Gmbh,Germany,GlobalPV@glenmarkpharma.com,49 8142443920
Abirateron Heumann,Oral Use,Germany,Heumann Pharma Gmbh & Co. Generica Kg,Germany,Medical.department@heumann.de,499114302364
Abirateron Hexal,Oral Use,Germany,Hexal Ag,Germany,eu-qppv.office@sandoz.com,49 15118939555
Abirateron Holsten,Oral Use,Germany,Holsten Pharma Gmbh,Lithuania,pv@sanoswiss.com,370 700 15140
Abirateron Leon Farma,Oral Use,Netherlands,"Laboratorios León Farma, S.A.",Spain,pharmacovigilance@chemogroup.com,34 619 275 590
Abirateron Medac,Oral Use,Denmark,Medac Gesellschaft Für Klinische Spezialpräparate Mbh (Wedel),Germany,drugsafety@medac.de,49 41038006 777
Abirateron Medical Valley,Oral Use,Denmark,Medical Valley Invest Ab,Spain,safety@medicalvalley.se,34 619 275 590
Abirateron Medical Valley,Oral Use,Finland,Medical Valley Invest Ab,Spain,safety@medicalvalley.se,34 619 275 590
Abirateron Medical Valley,Oral Use,Iceland,Medical Valley Invest Ab,Spain,safety@medicalvalley.se,34 619 275 590
Abirateron Medical Valley,Oral Use,Norway,Medical Valley Invest Ab,Spain,safety@medicalvalley.se,34 619 275 590
Abirateron Medical Valley,Oral Use,Sweden,Medical Valley Invest Ab,Spain,safety@medicalvalley.se,34 619 275 590
Abirateron Msn,Oral Use,Croatia,Msn Labs Europe Limited,Spain,pharmacovigilance@vivantagenerics.com,34677433428
Abirateron Msn,Oral Use,Netherlands,Vivanta Generics S.R.O,Spain,pharmacovigilance@vivantagenerics.com,34677433428
Abirateron Msn,Oral Use,Slovakia,Msn Labs Europe Limited,Spain,pharmacovigilance@vivantagenerics.com,34677433428
Abirateron Normon,Oral Use,Netherlands,"Laboratorios Normon, S.A.",Spain,safety@normon.com,34 635 92 68 57
Abirateron Pharmagen,Oral Use,Czech Republic,Pharmagen Cz S.R.O.,Czech Republic,dmytrok@pharma-service.cz,420777188722
Abirateron Pharmagen,Oral Use,Slovakia,Pharmagen Cz S.R.O.,Czech Republic,dmytrok@pharma-service.cz,420777188722
Abirateron Pharmascience,Oral Use,Croatia,Pharmascience International Ltd,Italy,drugsafety.eu@pharmascience.com,39 3457095243
Abirateron Polisano,Oral Use,Germany,Vitema S.A.,Romania,farmacovigilenta@polisanopharmaceuticals.ro,0269259993
Abirateron Qilu,Oral Use,Germany,Qilu Pharma Spain S.L.,Czech Republic,safety@elc-group.com,420 226 251 459
Abirateron Ratiopharm,Oral Use,Germany,Ratiopharm Gmbh,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abirateron Sandoz,Oral Use,Austria,Sandoz Gmbh,Germany,eu-qppv.office@sandoz.com,49 15118939555
Abirateron Sandoz,Oral Use,Croatia,Sandoz D.O.O.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Abirateron Sandoz,Oral Use,Finland,1a Farma A/S,Germany,eu-qppv.office@sandoz.com,49 15118939555
Abirateron Sandoz,Oral Use,Netherlands,Sandoz B.V.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Abirateron Sandoz,Oral Use,Norway,1a Farma A/S,Germany,eu-qppv.office@sandoz.com,49 15118939555
Abirateron Sandoz,Oral Use,Sweden,1a Farma A/S,Germany,eu-qppv.office@sandoz.com,49 15118939555
Abiraterón Sandoz,Oral Use,Slovakia,Sandoz Pharmaceuticals D.D.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Abirateron Stada,Oral Use,Austria,Stada Arzneimittel Gmbh,Germany,dso@stada.de,49 6101 603 214
Abirateron Stada,Oral Use,Croatia,Stada D.O.O.,Germany,dso@stada.de,49 6101 603 214
Abirateron Stada,Oral Use,Czech Republic,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Abirateron Stada,Oral Use,Germany,Stadapharm Gmbh,Germany,dso@stada.de,49 6101 603 214
Abirateron Stada,Oral Use,Hungary,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Abirateron Stada,Oral Use,Netherlands,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Abiraterón Stada,Oral Use,Slovakia,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Abirateron Sun,Oral,Poland,Sun Pharmaceutical Industries Europe B.V.,Romania,drugsafetyeurope@sunpharma.com,40264501163
Abirateron Sun,Oral Use,Germany,Sun Pharmaceuticals Germany Gmbh,Romania,drugsafety.europe@sunpharma.com,40 730199839
Abirateron Synthon,Oral Use,Netherlands,Synthon Bv,Netherlands,drug.safety@synthon.com,31243727700
Abirateron Teva,Oral Use,Croatia,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abirateron Teva,Oral Use,Czech Republic,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abirateron Teva,Oral Use,Denmark,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abirateron Teva,Oral Use,Hungary,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abirateron Teva,Oral Use,Iceland,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abirateron Teva,Oral Use,Netherlands,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abirateron Teva,Oral Use,Norway,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abirateron Teva,Oral Use,Slovenia,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abirateron Teva,Oral Use,Sweden,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Abirateron Uropharm,Oral Use,Germany,Abanta Pharma Gmbh,Germany,abanta@haney-pharma.de,49-15201959644
Abirateron Vipharm,Oral Use,Netherlands,Vipharm S.A.,Poland,pharmacovigilance@vipharm.com.pl,48698744600
Abirateron Vivanta,Oral Use,Germany,Vivanta Generics S.R.O,Spain,pharmacovigilance@vivantagenerics.com,34677433428
Abirateron Vivanta,Oral Use,Netherlands,Vivanta Generics S.R.O,Spain,pharmacovigilance@vivantagenerics.com,34677433428
Abirateron Xiromed,Oral Use,Netherlands,Medical Valley Invest Ab,Spain,safety@medicalvalley.se,34 619 275 590
Abirateron Zentiva,Oral Use,Austria,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Abirateron Zentiva,Oral Use,Croatia,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Abirateron Zentiva,Oral Use,Germany,Zentiva Pharma Gmbh,Czech Republic,pharmacovigilance@zentiva.com,420602549911
Abirateron Zentiva,Oral Use,Hungary,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Abirateron Zentiva,Oral Use,Netherlands,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Abirateron Zentiva,Oral Use,Poland,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Abirateron? Lannacher,Oral Use,Romania,"Lannacher Heilmittel Ges.M.B.H.,",Austria,pv@gl-pharma.at,06641067213
Abirateronă,Oral Use,Romania,Dr. Reddy's Laboratories Romania S.R.L.,Germany,xevmpd@drreddys.com,49 172 3643749
Abiraterona Bluepharma,Oral Use,Portugal,"Bluepharma Genéricos - Comércio De Medicamentos, S.A.",Portugal,farmacovigilancia@blueclinical.pt,351 224 008 005
Abiraterona Bluepharma,Oral Use,Portugal,Bluepharma Indústria Farmacêutica S.A.,Portugal,farmacovigilancia@blueclinical.pt,351 224 008 005
Abiraterona Cipla,Oral Use,Spain,Cipla Europe Nv,Spain,qppv@cipla.com,34 655 498 683
Abiraterona Dr. Reddys,Oral Use,Spain,"Reddy Pharma Iberia, S.A.",Germany,pharmacovigilance@betapharm.de,49 172 3643749
Abiraterona Efg Synthon,Oral Use,Spain,Synthon Bv,Netherlands,drug.safety@synthon.com,31243727700
Abiraterona Eugia,Oral Use,Portugal,Eugia Pharma (Malta) Limited,Malta,eupvg@eugiapharma.com,356 22294000
Abiraterona Eugia,Oral Use,Spain,Eugia Pharma (Malta) Limited,Malta,eupvg@eugiapharma.com, 356 22294000
Abiraterona Exeltis,Oral Use,Spain,Exeltis Healthcare S.L,Spain,pharmacovigilance@exeltis.com,34 628 651 773
Abiraterona Farmoz,Oral Use,Portugal,"Farmoz - Sociedade Técnico Medicinal, S.A.",Portugal,augusto.filipe@tecnimede.com,351210414119
Abiraterona Farmoz,Oral Use,Spain,"Farmoz - Sociedade Técnico Medicinal, S.A.",Portugal,augusto.filipe@tecnimede.com,351210414119
Abiraterona Generis,Oral Use,Portugal,Eugia Pharma (Malta) Limited,Malta,eupvg@eugiapharma.com,356 22294000
Abiraterona Glenmark,Oral Use,Spain,Glenmark Arzneimittel Gmbh,Germany,GlobalPV@glenmarkpharma.com,49 8142 443920
Abiraterona Kern Pharma,Oral Use,Spain,"Kern Pharma, S.L.",Spain,farmacovigilancia@kernpharma.com,34 93 7002525
Abiraterona Msn,Oral Use,Romania,Msn Labs Europe Limited,Spain,pharmacovigilance@vivantagenerics.com,34677433428
